id,handle,nexternal_id,internal_memo,author,price,related_ids
11141946890,alpha-omega-lifepac-1st-grade-math,277,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,80.96,"11141946314,11141947082,11141946506"
11141947082,alpha-omega-lifepac-1st-grade-science,278,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,80.96,"11141946314,11141946890,11141946506"
11141947274,alpha-omega-lifepac-2nd-grade-bible,279,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141947402,11141947658,11142367818"
11141947402,alpha-omega-lifepac-2nd-grade-history-geography,280,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141947274,11141947658,11141947786"
11141947658,alpha-omega-lifepac-2nd-grade-language-arts,281,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141947274,11141947786,11141948042"
11141947786,alpha-omega-lifepac-2nd-grade-math,282,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141947274,11141947658,11141948042"
11141948042,alpha-omega-lifepac-2nd-grade-science,283,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141947274,11141947658,11141947786"
11141948234,alpha-omega-lifepac-3rd-grade-bible,284,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141948426,11142368010,11141949066"
11141948426,alpha-omega-lifepac-3rd-grade-history-geography,285,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141948234,11141969866,11141948682"
11141948682,alpha-omega-lifepac-3rd-grade-language-arts,286,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141948234,11141948938,11141949066"
11141948938,alpha-omega-lifepac-3rd-grade-math,287,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141948682,11141948234,11141949066"
11141949066,alpha-omega-lifepac-3rd-grade-science,288,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141948234,11141970378,11141948682"
11141949258,alpha-omega-lifepac-4th-grade-bible,289,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11142368266,11141949898,11141949770"
11141949450,alpha-omega-lifepac-4th-grade-history-geography,290,Old data from V-Cart System: Web Special $43.95 Clearance $43.95 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141949258,11141949770,11141949898"
11141949770,alpha-omega-lifepac-4th-grade-language-arts,291,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141949258,11141949898,11141950026"
11141949898,alpha-omega-lifepac-4th-grade-math,292,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141949258,11141971018,11141949770"
11141950026,alpha-omega-lifepac-4th-grade-science,293,Old data from V-Cart System: Web Special $43.95 Clearance $43.95 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141971146,11141950218,11141949258"
11141950346,alpha-omega-lifepac-5th-grade-history-geography,294,Old data from V-Cart System: Web Special $43.95 Clearance $43.95 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141950666,11141950794,11141951178"
11141950666,alpha-omega-lifepac-5th-grade-bible,295,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141951434,11142368394,11141950794"
11141950794,alpha-omega-lifepac-5th-grade-language-arts,296,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141950666,11141951178,11141951434"
11141951178,alpha-omega-lifepac-5th-grade-math,297,Old data from V-Cart System: Web Special $43.96 Clearance $43.96 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141950666,11141971978,11141950794"
11141951434,alpha-omega-lifepac-5th-grade-science,298,Old data from V-Cart System: Web Special $43.95 Clearance $43.95 Old Promo Pages: Notes from V-Cart system: ,,62.96,"11141950666,11141951690,11141972106"
11141951882,alpha-omega-lifepac-6th-grade-bible,299,,,62.96,"11141952010,11141952266,11141952714"
11141952010,alpha-omega-lifepac-6th-grade-history-geography,300,,,62.96,"11141951882,11141952266,11141952586"
11141952266,alpha-omega-lifepac-6th-grade-language-arts,301,,,62.96,"11141951882,11141952586,11141952714"
11141952586,alpha-omega-lifepac-6th-grade-math,302,,,62.96,"11141951882,11141952266,11141952714"
11141952714,alpha-omega-lifepac-6th-grade-science,303,,,62.96,"11141951882,11141952970,11141952266"
11141953098,alpha-omega-lifepac-7th-grade-bible,304,,,62.96,"11142369034,11141953226,11141953802"
11141953226,alpha-omega-lifepac-7th-grade-history-geography,305,,,62.96,"11141953098,11141954314,11141953802"
11141953610,alpha-omega-lifepac-7th-grade-language-arts,306,,,71.96,"11141953098,11141954314,11141953226"
11141953802,alpha-omega-lifepac-7th-grade-math,307,,,62.96,"11141953098,11141953226,11141953610"
11141954314,alpha-omega-lifepac-7th-grade-science,308,,,62.96,"11141953098,11141954570,11141937034"
11141954762,alpha-omega-lifepac-8th-grade-bible,309,,,62.96,"11142369226,11141955786,11141955082"
11141955082,alpha-omega-lifepac-8th-grade-history-geography,310,Added to Amazon 12/31/11 ,,62.96,"11141954762,11141955530,11141956106"
11141955530,alpha-omega-lifepac-8th-grade-language-arts,311,,,62.96,"11141954762,11141956106,11141955082"
11141955786,alpha-omega-lifepac-8th-grade-math,312,,,62.96,"11141954762,11141955530,11141956106"
11141956106,alpha-omega-lifepac-8th-grade-science,313,,,62.96,"11141954762,11141956234,11141955530"
11141956618,alpha-omega-lifepac-9th-grade-bible,314,,,62.96,"11141958026,11141959050,11141959818"
11141957066,alpha-omega-lifepac-9th-grade-history-geography-civics-world-geography,315,,,62.96,"11141956618,11141959818,11141958026"
11141958026,alpha-omega-lifepac-9th-grade-language-arts,316,,,65.66,"11141956618,11141959818,11141957066"
11141959818,alpha-omega-lifepac-9th-grade-science-general-science-iii,317,,,62.96,"11141956618,11141960586,11141957066"
11141959050,alpha-omega-lifepac-9th-grade-math-algebra-1,318,,,62.96,"11141956618,11141959818,11141957066"
11141961546,alpha-omega-lifepac-civics-br-american-government,319,Old data from V-Cart System: Web Special $47.48 Clearance $47.48 Old Promo Pages: Notes from V-Cart system: ,,53.96,"11142370506,11141961290,11142633354"
11141961738,alpha-omega-lifepac-essentials-of-communication,320,,,44.96,"11142108938,11142470154,11142188554"
11141963722,alpha-omega-lifepac-select-life-of-christ,321,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11141962506,11141964170,11141961546"
11141962506,alpha-omega-lifepac-select-br-astronomy,322,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11142539978,11142008714,11142127562"
11141962762,alpha-omega-lifepac-select-br-composition,323,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11141962506,11142703178,11142556746"
11141963594,alpha-omega-lifepac-select-geology,324,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11141962506,11142700810,11142589386"
11141963402,alpha-omega-lifepac-select-br-geography,325,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11141962506,11142669258,11142015818"
11141962314,alpha-omega-lifepac-select-life-science,326,Old data from V-Cart System: Web Special $21.96 Clearance $21.96 Old Promo Pages: Notes from V-Cart system: ,,31.46,"11141962506,11141988362,11141954570"
11141964170,alpha-omega-lifepac-spanish-i-with-cds,327,Old data from V-Cart System: Web Special $66.84 Clearance $66.84 Old Promo Pages:xyxyNew Notes from V-Cart system: ,,80.96,"11141964298,11142261194,11142090570"
11141964298,alpha-omega-lifepac-spanish-ii-with-cds,328,Old data from V-Cart System: Web Special $66.84 Clearance $66.84 Old Promo Pages:xyxyNew Notes from V-Cart system: ,,80.96,"11141964170,11142463242,11142470346"
11141964426,alpha-omega-parent-starter-kit,329,Old data from V-Cart System: Web Special $13.16 Clearance $13.16 Old Promo Pages: Notes from V-Cart system: ,,13.46,"11141937226,11141937034,11142592458"
11141968778,alpha-omega-switched-on-schoolhouse-10th-grade-bible,330,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141978122,11141967498,11141968842"
11141978122,alpha-omega-switched-on-schoolhouse-10th-grade-complete-all-5-subjects,331,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141978442,11141968778,11141968842"
11141968842,alpha-omega-switched-on-schoolhouse-10th-grade-history-geography,332,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141978122,11141938506,11142460234"
11141967498,alpha-omega-switched-on-schoolhouse-10th-grade-language-arts,333,,,89.96,"11141978122,11142367242,11142373770"
11141978442,alpha-omega-switched-on-schoolhouse-10th-grade-math,334,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141978122,11141939786,11142367242"
11141968906,alpha-omega-switched-on-schoolhouse-10th-grade-science,335,,,89.96,"11141978122,11141940490,11142367242"
11141967562,alpha-omega-switched-on-schoolhouse-11th-grade-bible,336,,,89.96,"11141969034,11141967882,11141967690"
11141969034,alpha-omega-switched-on-schoolhouse-11th-grade-complete-all-5-subjects,337,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141967882,11141969098,11141967690"
11141967882,alpha-omega-switched-on-schoolhouse-11th-grade-language-arts,338,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969034,11142367434,11142601546"
11141968138,alpha-omega-switched-on-schoolhouse-11th-grade-math,339,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969034,11141942730,11142367434"
11141969098,alpha-omega-switched-on-schoolhouse-11th-grade-science,340,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969034,11141943370,11142367434"
11141968458,alpha-omega-switched-on-schoolhouse-12th-grade-bible,341,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969354,11141978762,11141969546"
11141969354,alpha-omega-switched-on-schoolhouse-12th-grade-complete-all-5-subjects,342,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141969610,11141979082,11141968458"
11141969546,alpha-omega-switched-on-schoolhouse-12th-grade-government-economics,343,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969354,11141944650,11142367626"
11141978762,alpha-omega-switched-on-schoolhouse-12th-grade-language-arts,344,,,89.96,"11141969354,11141944970,11142367626"
11141979082,alpha-omega-switched-on-schoolhouse-12th-grade-math,345,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969354,11141942730,11142367434"
11141969610,alpha-omega-switched-on-schoolhouse-12th-grade-science,346,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141969354,11141945802,11142367626"
11141969738,alpha-omega-switched-on-schoolhouse-3rd-grade-bible,347,Put a demo link - Aug 2010 ,,89.96,"11141979210,11141969994,11141969866"
11141969866,alpha-omega-switched-on-schoolhouse-3rd-grade-history-geography,348,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141979210,11142390474,11142219274"
11141969994,alpha-omega-switched-on-schoolhouse-3rd-grade-language-arts,349,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141979210,11142189770,11142189578"
11141970250,alpha-omega-switched-on-schoolhouse-3rd-grade-math,350,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141979210,11141948938,11142368010"
11141970378,alpha-omega-switched-on-schoolhouse-3rd-grade-science,351,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141979210,11142368010,11142203402"
11141970442,alpha-omega-switched-on-schoolhouse-4th-grade-bible,352,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141970698,11141970826,11141979338"
11141970698,alpha-omega-switched-on-schoolhouse-4th-grade-complete-all-5-subjects,353,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141979338,11141970826,11141971018"
11141979338,alpha-omega-switched-on-schoolhouse-4th-grade-history-geography,354,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141970698,11141949450,11142205962"
11141970826,alpha-omega-switched-on-schoolhouse-4th-grade-language-arts,355,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141970698,11142241354,11142212938"
11141971018,alpha-omega-switched-on-schoolhouse-4th-grade-math,356,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141970698,11142368266,11141949898"
11141971146,alpha-omega-switched-on-schoolhouse-4th-grade-science,357,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141970698,11141950026,11142368266"
11141971338,alpha-omega-switched-on-schoolhouse-5th-grade-bible,358,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141971530,11141971914,11141979338"
11141971530,alpha-omega-switched-on-schoolhouse-5th-grade-complete-all-5-subjects,359,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141971978,11141971722,11141971914"
11141971722,alpha-omega-switched-on-schoolhouse-5th-grade-history-geography,360,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141971530,11141950346,11142368394"
11141971914,alpha-omega-switched-on-schoolhouse-5th-grade-language-arts,361,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141971530,11141950794,11142368010"
11141971978,alpha-omega-switched-on-schoolhouse-5th-grade-math,362,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141971530,11141951178,11142368394"
11141972106,alpha-omega-switched-on-schoolhouse-5th-grade-science,363,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141971530,11141951434,11142368394"
11141972234,alpha-omega-switched-on-schoolhouse-6th-grade-bible,364,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972490,11141972618,11141979530"
11141979530,alpha-omega-switched-on-schoolhouse-6th-grade-history-geography,365,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972490,11141952010,11142368714"
11141972618,alpha-omega-switched-on-schoolhouse-6th-grade-language-arts,366,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972490,11142368714,11141952266"
11141979786,alpha-omega-switched-on-schoolhouse-6th-grade-math,367,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972490,11142465674,11141981770"
11141980042,alpha-omega-switched-on-schoolhouse-6th-grade-science,368,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972490,11141952714,11142368714"
11141972682,alpha-omega-switched-on-schoolhouse-7th-grade-bible,369,Old data from V-Cart System: Web Special $61.56 Clearance $61.56 Old Promo Pages: Notes from V-Cart system: ,,89.96,"11141972938,11141973066,11141968586"
11141972938,alpha-omega-switched-on-schoolhouse-7th-grade-complete-all-5-subjects,370,Old data from V-Cart System: Web Special $263.96 Clearance $263.96 Old Promo Pages: Notes from V-Cart system: ,,404.96,"11141968586,11141980298,11141973066"
