Unique Merchant SKU,MPN/ISBN,UPC or EAN,Brand / Manufacturer,Product Name,Product URL,Current Price,Original Price,Category ID,Product Description,Image URL,Product Type,Condition,Stock Availability,Shipping Weight,Zip Code,Bundle,Related Products,
7444,,975277324,,Ticket to Ride: USA Map,https://shop.rocksolidinc.com/ticket-to-ride-usa-map-p7444.aspx?utm_medium=cse&utm_source=shoppingcom,44.96,49.95,,"Ticket to Ride and nbsp;is a cross-country train adventure in which players collect and play matching train cards to claim railway routes connecting cities throughout North America. The longer the routes, the more points they earn. Additional points come to those who can fulfill their Destination Tickets by connecting two distant cities, and to the player who builds the longest continuous railway. Included in the box- 1 Board map of North American train routes 225 Colored Train Cars 144 . . .",http://cdn.nexternal.com/rocksolid/images/Ticket_to_Ride_USA_Map.jpg,Toys,New,Yes,3,32218,No,"7445, 7168, 7400",1
7445,,29877030712,,"Settlers of Catan, 5th Edition",https://shop.rocksolidinc.com/settlers-of-catan-5th-edition-p7445.aspx?utm_medium=cse&utm_source=shoppingcom,44.96,49.95,,"Players are recent immigrants to the newly populated island of Catan . Expand your colony through the building of settlements, roads, and villages by harvesting commodities from the land around you. Trade sheep, lumber, bricks and grain for a settlement, bricks and wood for a road, or try to complete other combinations for more advanced buildings, services and specials. Trade with other players, or at local seaports to get resources you might lack. The first player to achieve 10 points from a . . .",http://cdn.nexternal.com/rocksolid/images/Catan.jpg,Toys,New,Yes,3,32218,No,"7444, 7144, 4276",1
7447,9780310743774,9780310743774,,Backpack Bible - NIrV - Compact - Super Heroes,https://shop.rocksolidinc.com/backpack-bible---nirv---compact---super-heroes-p7447.aspx?utm_medium=cse&utm_source=shoppingcom,18.74,24.99,,"Comic Books. Video Games. You think super heroes are only found there? THINK AGAIN. The and nbsp;Super Heroes Backpack Bible, NIrV and nbsp;is packed with fun illustrations of ordinary people strengthened by God into super hero status. Using the easy-to-read New International Reader's Version  and nbsp;(NIrV), this Bible features 16 color pages with action-packed illustrations by Dennis Jones and highlighted Scripture references that encourage kids to be heroes of faith. Features include: 16 color pages . . .",http://cdn.nexternal.com/rocksolid/images/Backpack_Bible_NIRV_Super_Heroes.jpg,"Bible  Devotions, Bibles  Bible Story Books",New,Yes,1.5,32218,No,"4183, 3762, 3917",1
7450,9781591669739,,,BJU Press Bible Truths Level F Teachers Edition with CD 3rd Ed.,https://shop.rocksolidinc.com/bju-press-bible-truths-level-f-teachers-edition-with-cd-3rd-ed-p7450.aspx?utm_medium=cse&utm_source=shoppingcom,68.06,68.06,,"Bible Truths F: Patterns for Living Teacher's Edition (3rd ed.) opens with a God-centered account of the Creation, Fall, and Redemption of our world. It then applies this understanding to issues faced by contemporary teens. Moral decision-making, dating, choosing a college, developing relationships, studying the Bible, gender roles, politics, technology, depression, evangelism the book is relative to where teens are right now.ISBN - 9781591669739Click to order the following -Student TextTestsTests . . .",http://cdn.nexternal.com/rocksolid/images/bible%20f.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,0,32218,No,"654, 655, 4342",1
7451,9781885767394,9781885767394,,Fierce Wars and Faithful Loves,https://shop.rocksolidinc.com/fierce-wars-and-faithful-loves-p7451.aspx?utm_medium=cse&utm_source=shoppingcom,22,22,,"Despite all of his acknowledged greatness, almost no one reads Edmund Spenser (1552-99) anymore. Roy Maynard takes the first book of the 'Faerie Queene, ' exploring the concept of Holiness with the character of the Redcross Knight, and makes Spenser accessible again. He does this not by dumbing it down, but by deftly modernizing the spelling, explaining the obscurities in clever asides, and cuing the reader towards the right response. In today's cultural, aesthetic, and educational wars, Spenser . . .",http://cdn.nexternal.com/rocksolid/images/FierceWars_FaithfulLove.jpg,"Language Arts, Writing, Poetry",New,Yes,0,32218,No,"7144, 3068, 1606",1
7452,9780743484862,9780743484862,,As You Like It (Folger Shakespeare Library),https://shop.rocksolidinc.com/as-you-like-it-folger-shakespeare-library-p7452.aspx?utm_medium=cse&utm_source=shoppingcom,5.97,5.97,,"Readers and audiences have long greeted ""As You Like It"" with delight. Its characters are brilliant conversationalists, including the princesses Rosalind and Celia and their Fool, Touchstone. Soon after Rosalind and Orlando meet and fall in love, the princesses and Touchstone go into exile in the Forest of Arden, where they find new conversational partners. Duke Frederick, younger brother to Duke Senior, has overthrown his brother and forced him to live homeless in the forest with his courtiers, . . .",http://cdn.nexternal.com/rocksolid/images/As_You_Like_It_Shakespeare.jpg,"Language Arts, Reading, Classic Reading",New,Yes,0,32218,No,"3990, 7164, 7451",1
7453,9780310515050,9780310515050,,The Next Story: Life and Faith After the Digital Explosion (Paperback),https://shop.rocksolidinc.com/the-next-story-life-and-faith-after-the-digital-explosion-paperback-p7453.aspx?utm_medium=cse&utm_source=shoppingcom,13.87,14.99,,"Even the least technical among us are being pressed from all sides by advances in digital technology. We rely upon computers, cell phones, and the Internet for communication, commerce, and entertainment. Yet even though we live in this 'instant message' culture, many of us feel disconnected, and we question if all this technology is really good for our souls. In a manner that's accessible, thoughtful, and biblical, author Tim Challies addresses questions such as- How has life---and . . .",http://cdn.nexternal.com/rocksolid/images/Next_Story_PB.jpg,"Bible  Devotions, Bible Curriculum  Helps",New,Yes,1,32218,No,"5521, 4874, 5514",1
7454,9781932236453,9781932236453,,Office Of Assertion: An Art Of Rhetoric For Academic Essay,https://shop.rocksolidinc.com/office-of-assertion-an-art-of-rhetoric-for-academic-essay-p7454.aspx?utm_medium=cse&utm_source=shoppingcom,16.97,16.97,,"Scott F. Crider addresses the intelligent university student with respect and humor. A short but serious book of rhetoric, it is informed by both the ancient rhetorical tradition and recent discoveries concerning the writing process. Though practical, it is not simply a how-to manual; though philosophical, it never loses sight of writing itself. Crider combines practical guidance about how to improve an academic essay with reflection on the purpose--educational, political, and philosophical--of such . . .",http://cdn.nexternal.com/rocksolid/images/Office_Assertion.jpg,"Language Arts, Writing, More Writing Curriculum",New,Yes,1,32218,No,"4419, 5127, 5626",1
7458,9780470526705,9780470526705,,How an Economy Grows and Why It Crashes,https://shop.rocksolidinc.com/how-an-economy-grows-and-why-it-crashes-p7458.aspx?utm_medium=cse&utm_source=shoppingcom,19.95,19.95,,"Ever wonder.... Why governments can spend without ever seeming to run out of money? Why some countries are rich while others are poor? Whether spending or saving is the best cure for a bad economy? Where inflation comes from? Why it's so hard to catch a fish with your bare hands? ""How An Economy Grows And Why It Crashes"" will help you understand how all the pieces of an economy fit together can be a daunting task--especially when the experts can't seem to do it. But when you get down to the basics . . .",http://cdn.nexternal.com/rocksolid/images/How_Economy.jpg,"History Social Studies, Economics",New,Yes,1,32218,No,"4276, 343, 1383",1
7459,9780156013987,9780156013987,,Le Petit Prince (French Language),https://shop.rocksolidinc.com/le-petit-prince-french-language-p7459.aspx?utm_medium=cse&utm_source=shoppingcom,11,11,,"This timeless classic was embraced by critics and readers across the country for its purity and beauty of expression. Saint-Exupry's beloved artwork was restored and remastered to present his work in its original vibrant colors. Paperback, ISBN and nbsp;9780156013987 ",http://cdn.nexternal.com/rocksolid/images/LePetitPrince.jpg,"High School, High School Foreign Language, French",New,Yes,1,32218,No,,1
7460,9780130340429,9780130340429,,Histoire D'Une Revanche,https://shop.rocksolidinc.com/histoire-dune-revanche-p7460.aspx?utm_medium=cse&utm_source=shoppingcom,64.97,64.97,,ISBN 9780130340429 ,http://cdn.nexternal.com/rocksolid/images/histoire_revanche3.jpg,"High School, High School Foreign Language, French",New,Yes,1,32218,No,"7459, 6943, 749",1
7461,9780130340429,9780130340429,,Histoire D'Une Revanche - USED,https://shop.rocksolidinc.com/histoire-dune-revanche---used-p7461.aspx?utm_medium=cse&utm_source=shoppingcom,35,64.97,,USED Book ISBN 9780130340429Used/Clearance books are non-returnable. ,http://cdn.nexternal.com/rocksolid/images/histoire_revanche.jpg,"High School, High School Foreign Language, French",New,Yes,1,32218,No,"7459, 6943, 749",1
7462,9780451528841,9780451528841,,The Anti-Federalist Papers and the Constitutional Convention Debates,https://shop.rocksolidinc.com/the-anti-federalist-papers-and-the-constitutional-convention-debates-p7462.aspx?utm_medium=cse&utm_source=shoppingcom,7.95,7.95,,"The complete text of dissenting opinions of those who saw the Constitution as a threat are collected in this volume with Convention debates, commentaries, and lists that cross-reference to its companion Signet Classics volume ""The Federalist Papers."" ",http://cdn.nexternal.com/rocksolid/images/Anti-Federalist_Papers.PEP.jpg,"History Social Studies, Government",New,Yes,1,32218,No,"3744, 5611, 5610",1
7463,9780130543844,9780130543844,,"Chemistry Student Text, 5th Edition (Addison-Wesley) - USED",https://shop.rocksolidinc.com/chemistry-student-text-5th-edition-addison-wesley---used-p7463.aspx?utm_medium=cse&utm_source=shoppingcom,25,96.97,,"USED Book Addison Wesley Publishing Company, 5th edition, ISBN and nbsp;9780130543844Used books are non-returnable and may not come with cd-rom's or additional materials.",http://cdn.nexternal.com/rocksolid/images/Addison_Wesley_Chemistry_Text_5thEd.jpg,"Science and Health, Chemistry",New,Yes,5,32218,No,"2181, 1215",1
7465,9781600510540,9781600510540,,Latin Alive Book 1,https://shop.rocksolidinc.com/latin-alive-book-1-p7465.aspx?utm_medium=cse&utm_source=shoppingcom,26.95,26.95,,"Latin is an elegant and ancient language that has been studied for many generations. It is also quite alive in our culture, and in the languages we speak today. You will be surprised at what you learn in each new chapter of and nbsp;Latin Alive, Book One. As the first text in a three-year series, it is a rigorous and thorough introduction to this great language, and is designed to engage the upper school (middle and high school) student. Brimming with relevant facts and stories this text offers something . . .",http://cdn.nexternal.com/rocksolid/images/Latin_Alive_Bk1.jpg,"High School, High School Foreign Language, Latin",New,Yes,1,32218,No,"1828, 3971, 2126",1
7466,9781624726200,9781624726200,,Exploring Creation with Zoology 3: Land Animals Vocabulary Flash Cards E-Book,https://shop.rocksolidinc.com/exploring-creation-with-zoology-3-land-animals-vocabulary-flash-cards-e-book-p7466.aspx?utm_medium=cse&utm_source=shoppingcom,5,5,,"E-book Use these 1240 vocabulary flash cards with the Apologia Science book, Exploring Creation with Zoology 3- Land Animals of the 6th Day. and nbsp;The Vocabulary Words are the words within each module that are underlined and that appear in Question 1 of the Study Guide for that module. E-book Sample Pages E-books are non-returnable. ",,"Science and Health, Science K   8 , Apologia Science Exploring Creation 4 8",New,Yes,1.5,32218,No,"2705, 5020, 450",1
7467,9781606829127,,,BJU Press Bible Truths 1  Teachers Edition  4th Ed,https://shop.rocksolidinc.com/bju-press-bible-truths-1--teachers-edition--4th-ed-p7467.aspx?utm_medium=cse&utm_source=shoppingcom,63.06,63.06,,"Bible Truths 1 Teacher's Edition (4th ed.) provides a thematic overview of Bible accounts from Genesis to Revelation. Each of the ten units includes Bible accounts, application stories, memory verses, and other background information. An included Toolkit CD contains teaching aids such as charts, maps, and unit review Q and amp;A.ISBN - 9781606829127Click to order the following -Student WorktextTestsTests Answer Key",http://cdn.nexternal.com/rocksolid/images/bible%2013.jpg,"Bible  Devotions, Bob Jones Bible Curriculum",New,Yes,1.5,32218,No,"614, 611, 613",1
7468,9781937428051,9781937428051,,The Victor,https://shop.rocksolidinc.com/the-victor-p7468.aspx?utm_medium=cse&utm_source=shoppingcom,8.94,8.94,,"Philo, a first-century Phoenician boy, is worried about his family. Evil hangs over their house like a cloud. And it all seems to come from his sister, Illyrica, who is possessed by a demon. Hearing about a prophet from Nazareth who has healed the sick and even raised the dead, Philo wonders if He can save his sister. But the mere mention of the prophet's name sends Illyrica into fits of rage and despair. Even if the prophet really is as powerful as people say He is, how can Philo and his little . . .",http://cdn.nexternal.com/rocksolid/images/Victor.jpg,"Language Arts, Reading, Fiction",New,Yes,1,32218,No,"6937, 3249, 1205",1
7469,9781883937430,9781883937430,,The Ides of April,https://shop.rocksolidinc.com/the-ides-of-april-p7469.aspx?utm_medium=cse&utm_source=shoppingcom,13.94,13.94,,"In Rome in 62 A.D., seventeen-year-old Hylas must find a way to save himself, his mother, and the other household slaves from imprisonment and imminent death when their master, a prominent senator, is found murdered. Paperback, ISBN and nbsp;9781883937430 ",http://cdn.nexternal.com/rocksolid/images/Ides_April.jpg,"Language Arts, Reading, Fiction",New,Yes,1,32218,No,"7468, 1404, 4076",1
7470,9781433541353,9781433541353,,The Hole in Our Holiness: Filling the Gap Between Gospel Passion and the Pursuit of Godliness,https://shop.rocksolidinc.com/the-hole-in-our-holiness-filling-the-gap-between-gospel-passion-and-the-pursuit-of-godliness-p7470.aspx?utm_medium=cse&utm_source=shoppingcom,14.97,14.97,,"What does it mean to be holy? and nbsp;Why should we care? and nbsp;And how can we change? The hole in our holiness is that we don't care much about holiness. Or, at the very least, we don't understand it. This is a book for those of us who are ready to take holiness seriously, ready to be more like Jesus, ready to live in light of the grace that produces godliness. This is a book about God's power to help us grow in personal holiness and to enjoy the process of transformation. Paperback, ISBN and nbsp;9781433541353 . . .",http://cdn.nexternal.com/rocksolid/images/Hole_in_our_Holiness.jpg,"Bible  Devotions, Bible Curriculum  Helps",New,Yes,1,32218,No,"5606, 5599, 5600",1
7471,,9781934470121,,"American Language Series K Teacher, CD-Rom",https://shop.rocksolidinc.com/american-language-series-k-teacher-cd-rom-p7471.aspx?utm_medium=cse&utm_source=shoppingcom,36.94,39.95,,"This CD contains all teacher materials for the American Language set. Lesson plans with suggested activities, answers to workbook questions, and alphabet songs. CD-Rom, ISBN and nbsp;9781934470121 ",http://cdn.nexternal.com/rocksolid/images/ALS_K_Tchr_CD.jpg,"Early Learning, Phonics, More Phonics Programs",New,Yes,0.5,32218,No,,1
7472,9780823421572,9780823421572,,The Planets,https://shop.rocksolidinc.com/the-planets-p7472.aspx?utm_medium=cse&utm_source=shoppingcom,7.99,7.99,,"Since ""The Planets"" was first published in 1993 and revised in 2005, space exploration has resulted in additional new discoveries which are included in this edition, along with the fact the Pluto was designated a dwarf planet in 2006. Paperback, ISBN and nbsp;9780823421572Recommended for 2nd Grade, Ages 4-8 ",http://cdn.nexternal.com/rocksolid/images/Planets_3E.jpg,"Science and Health, Science K   8 , More Science",New,Yes,1,32218,No,"3194, 2520, 7442",1
7473,9780823409525,9780823409525,,Weather Words and What They Mean,https://shop.rocksolidinc.com/weather-words-and-what-they-mean-p7473.aspx?utm_medium=cse&utm_source=shoppingcom,7.99,7.99,,"Everyone talks about the weather, but not everyone understands all the words used. Where fog, clouds, frost, thunderstorms, snow, fronts, hurricanes, and other weather-related phenomena come from is explained here. Common terms that are not commonly understood are clearly defined. A list of curious weather facts is included. Softcover, ISBN and nbsp;9780823409525Recommended for 1st Grade, Ages 4-8 ",http://cdn.nexternal.com/rocksolid/images/Weather_Words.jpg,"Science and Health, Science K   8 , More Science",New,Yes,1,32218,No,"7472, 2813, 3706",1
7474,,,,Astronaut: Living in Space - DK Reader Level 2,https://shop.rocksolidinc.com/astronaut-living-in-space---dk-reader-level-2-p7474.aspx?utm_medium=cse&utm_source=shoppingcom,3.99,3.99,,"Perfect for kids who have started to read but still need some help, this Level 2 DK Reader explores the fascinating world of an astronaut and what it is like to live in space. With longer sentences, increased vocabulary, information boxes with fun facts, and a simple index, this book shows young readers what it's like to hold down a job in zero gravity. Softcover, ISBN and nbsp;9781465402417 Recommended for ages 6 to 8 ",http://cdn.nexternal.com/rocksolid/images/Astronaut_Space.jpg,"Language Arts, Reading, Non Fiction",New,Yes,1,32218,No,"7473, 3792, 5211",1
7475,9780590446877,9780590446877,,The Magic School Bus Inside a Hurricane,https://shop.rocksolidinc.com/the-magic-school-bus-inside-a-hurricane-p7475.aspx?utm_medium=cse&utm_source=shoppingcom,6.97,6.97,,"With updated scientific information, the bestselling science series ever is back Count on Ms. Frizzle to teach anything but an ordinary lesson on meteorology. Flying through the clouds in the Magic School Bus, Ms. Frizzle's class experiences a hurricane-and even a tornado-firsthand. During their thrilling ride through the sky, Arnold gets lost Will the Friz be able to save the day this time? Softcover, ISBN and nbsp;9780590446877 Recommended for Pre-K - 3rd Grade ",http://cdn.nexternal.com/rocksolid/images/Hurricane_Magic_School_Bus.jpg,"Science and Health, Science K   8 , More Science",New,Yes,1,32218,No,"3144, 1452, 7474",1
7476,9780679890621,9780679890621,,Hour of the Olympics - Magic Tree House  16,https://shop.rocksolidinc.com/hour-of-the-olympics---magic-tree-house--16-p7476.aspx?utm_medium=cse&utm_source=shoppingcom,4.99,4.99,,"Jack and Annie are ready for their next fantasy adventure in the bestselling middle-grade series the Magic Tree HouseNo girls allowed at the Olympic GamesThat's the rule when the Magic Tree House whisks Jack and Annie back to ancient Greece. But when Annie tells jack to go to the games without her, he knows she's up to something. Will Annie find a way to see the games? Or will she get herself and Jack into and nbsp;Olympic-size trouble? Find out in and nbsp;Hour of the Olympics. Softcover, ISBN and nbsp;9780679890621 Recommended . . .",http://cdn.nexternal.com/rocksolid/images/Hour_of_Olympics.jpg,"Language Arts, Reading, Fiction",New,Yes,0.5,32218,No,"7474, 3284, 7473",1
7477,9780679863748,9780679863748,,Midnight on the Moon - Magic Tree House  8,https://shop.rocksolidinc.com/midnight-on-the-moon---magic-tree-house--8-p7477.aspx?utm_medium=cse&utm_source=shoppingcom,4.99,4.99,,"Jack and Annie are ready for their next fantasy adventure in the bestselling middle-grade series the Magic Tree HouseThree . . . two . . . one . . . BLAST OFFThe Magic Tree House whisks Jack and Annie off to the moon and thefuture. Their mission? To find the last ""M"" thing that will free Morgan from the spell. Can they do it before the air in their oxygen tank runs out? Will the mysterious moon man help them? And and nbsp;why and nbsp;is Peanut the mouse acting so strange? Softcover, ISBN and nbsp;9780679863748 Recommended . . .",http://cdn.nexternal.com/rocksolid/images/Midnight_Moon.jpg,"Language Arts, Reading, Fiction",New,Yes,0.5,32218,No,"7474, 3284, 7473",1
7478,,9781940110585,,"Exploring Creation with Astronomy, 2nd Edition",https://shop.rocksolidinc.com/exploring-creation-with-astronomy-2nd-edition-p7478.aspx?utm_medium=cse&utm_source=shoppingcom,36.47,39,,"The Young Explorer Series from Apologia and nbsp; Explore the farthest reaches of God's creation with this new and revised edition of our award-winning astronomy course. With many hands-on activities to help young scientists retain what they learn, our science curriculum uses Charlotte Mason methodology to introduce elementary-level students to the wonders of our solar system, the stars, and beyond. Our tour of the universe begins with our sun, the planets, the asteroid belt, dwarf planets, and the . . .",http://cdn.nexternal.com/rocksolid/images/Astronomy_2E_Text3.jpg,"Science and Health, Science K   8 , Apologia Science Exploring Creation 4 8",New,Yes,2,32218,No,"1446, 1452, 2175",1
7480,9781940110752,9781940110752,,"Exploring Creation with Astronomy Notebooking Journal, 2nd Edition",https://shop.rocksolidinc.com/exploring-creation-with-astronomy-notebooking-journal-2nd-edition-p7480.aspx?utm_medium=cse&utm_source=shoppingcom,25.84,27,,"This beautifully designed full color notebooking journal is the perfect companion to the Astronomy 2nd edition textbook. The activities in this notebooking journal provide everything your child needs to complete the assignments in the course. In addition to a suggested lesson schedule, it serves as your child's individual notebook and provides a place for them to complete assignments, record their experiments, and display their work. and nbsp; In the second edition textbook and notebooking journals . . .",http://cdn.nexternal.com/rocksolid/images/Astronomy_2E_Ntbk_Jrnl.jpg,"Science and Health, Science K   8 , Apologia Science Exploring Creation 4 8",New,Yes,2,32218,No,"7478, 2175, 1446",1
7481,9781940110738,9781940110738,,"Exploring Creation with Astronomy Junior Notebooking Journal, 2nd Edition",https://shop.rocksolidinc.com/exploring-creation-with-astronomy-junior-notebooking-journal-2nd-edition-p7481.aspx?utm_medium=cse&utm_source=shoppingcom,25.84,27,,"This beautifully designed full color notebooking journal is the perfect companion to the and nbsp;Astronomy 2nd edition textbook. The activities in this notebooking journal provide everything your child needs to complete the assignments in the course. In addition to a suggested lesson schedule, it serves as your child's individual notebook and provides a place for them to complete assignments, record their experiments, and display their work. and nbsp; The junior version includes activities and pages geared . . .",http://cdn.nexternal.com/rocksolid/images/Astronomy_2E_JR_Ntbk_Jrnl.jpg,"Science and Health, Science K   8 , Apologia Science Exploring Creation 4 8",New,Yes,2.3,32218,No,"7478, 7480, 206",1
7482,9780544577916,,,Cliffnotes SAT Cram Plan 3rd ed.,https://shop.rocksolidinc.com/cliffnotes-sat-cram-plan-3rd-ed-p7482.aspx?utm_medium=cse&utm_source=shoppingcom,15.97,16.99,,"A study guide for the new SAT test that rolled out in March 2016 that's great for both planners and procrastinators This updated edition of the and nbsp;CliffsNotes SAT  Cram Plan and nbsp;that focuses on the new 2016-released SAT test uses calendars to create a specific study plan for SAT test-takers depending on how much time they have left before they take the test and nbsp; Features of this plan-to-ace-the-exam product include-   Timed, boxed calendars for preparing to take the SAT    two-month study . . .",http://cdn.nexternal.com/rocksolid/images/CRAM_SAT.jpg,"MORE  Much more, Testing  Critical Thinking, Test Preparation",New,Yes,1,32218,No,"994, 300, 1420",1
7483,9780310701392,9780310701392,,The Early Reader's Bible,https://shop.rocksolidinc.com/the-early-readers-bible-p7483.aspx?utm_medium=cse&utm_source=shoppingcom,14.97,16.99,,"Children love the feeling of accomplishment they get from doing things by themselves: getting dressed, tying their shoes ... and especially reading That's why boys and girls get so excited about The Early Reader's Bible: the Bible that beginning readers can read all on their own. The Early Reader's Bible Features- 64 easy-to-read Bible stories, based on standard public school word lists and nbsp; Colorful illustrations, stimulating questions, and real-life applications to increase children's understanding . . .",http://cdn.nexternal.com/rocksolid/images/Early_Readers_Bible.jpg,"Bible  Devotions, Bibles  Bible Story Books",New,Yes,2,32218,No,,1
7484,9780544227262,,,Cliffnotes ACT Cram Plan 2nd ed.,https://shop.rocksolidinc.com/cliffnotes-act-cram-plan-2nd-ed-p7484.aspx?utm_medium=cse&utm_source=shoppingcom,13.97,14.99,,"This updated edition of the best-selling and nbsp;CliffsNotes ACT  Cram Plan and nbsp;uses calendars to create a specific and nbsp;study plan for ACT test-takers depending on how much time they have left before they take the test and nbsp; Features of this plan-to-ace-the-exam product include-   Timed, boxed calendars for preparing to take the ACT two-month study calendar, one-month study calendar, and one-week study calendar   Diagnostic test that helps test-takers pinpoint strengths and weaknesses so they . . .",http://cdn.nexternal.com/rocksolid/images/Cram_ACT.jpg,"MORE  Much more, Testing  Critical Thinking, High School and College Entrance Prep",New,Yes,1,32218,No,"7482, 827, 311",1
7486,9781937032555,9781937032555,,Life of Fred - Logic,https://shop.rocksolidinc.com/life-of-fred---logic-p7486.aspx?utm_medium=cse&utm_source=shoppingcom,39,39,,"Do you think Logic is a dry, boring subject? It's not Not when Fred teaches it. What other math book has a chapter titled ""Stinky Logic?"" This book doesn't have bothersome ""problems"" or strenuous ""exercises."" It has delightful ""puzzles,"" instead. It has serious mathematical Logic, from the basics to advanced topics. As usual, Fred has adventures. Duck comes back. Fred is pressured to buy life insurance for his wife (Fred isn't married). Fred ""beeps"" the nose of 128 lions. Suitable as a high . . .",http://cdn.nexternal.com/rocksolid/images/Logic_LOF.jpg,"Shop by Vendor, Life of Fred",New,Yes,2,32218,No,"6872, 6878, 6882",1
7488,9781512234633,9781512234633,,The Homeschool Planner for a 1-Student Family: 42 Weeks of Lesson Plan Pages,https://shop.rocksolidinc.com/the-homeschool-planner-for-a-1-student-family-42-weeks-of-lesson-plan-pages-p7488.aspx?utm_medium=cse&utm_source=shoppingcom,10.95,10.95,,"The Homeschool Planner for a 1-Student Family is a one-stop organizer to help plan and document your homeschooling year. It is tailored to meet the needs of families who homeschool one child, nine to ten months a year. The Weekly Lesson Plan pages include a bible verse and sections for Prayer Requests and Character Training. Pages include Family Information, Family Goals and Plans for the Year, About the Principal, About the Teacher, Student Information, Individual Student's Goals and Plans for . . .",http://cdn.nexternal.com/rocksolid/images/Planner.jpg,"Home School Helps, Record Keeping",New,Yes,1,32218,No,"2582, 2712, 7394",1
7489,9780307591661,307591662,,Reading Journal: For Book Lovers,https://shop.rocksolidinc.com/reading-journal-for-book-lovers-p7489.aspx?utm_medium=cse&utm_source=shoppingcom,12.99,12.99,,Reading Journal: For Book Lovers,http://cdn.nexternal.com/rocksolid/images/Reading_Journal.jpg,"Language Arts, Reading, Reading Comprehension",New,Yes,0,32218,No,"1841, 1631, 4420",1
7490,,9781411470842,,Spanish Vocabulary (Sparkcharts),https://shop.rocksolidinc.com/spanish-vocabulary-sparkcharts-p7490.aspx?utm_medium=cse&utm_source=shoppingcom,4.95,4.95,,"SparkCharts- and nbsp;The information you need-concisely, conveniently, and accurately. Created by Harvard students for students everywhere, these study companions and reference tools cover a wide range of college and graduate school subjects, from Business and Computer Programming to Medicine, Law, and Languages. They'll give you what it takes to find success in school and beyond. Outlines and summaries cover key points, while diagrams and tables make difficult concepts easier to grasp. This six-page . . .",http://cdn.nexternal.com/rocksolid/images/SparkCharts_Spanish.jpg,"High School, High School Foreign Language, Spanish",New,Yes,0,32218,No,,1
7492,,9780547317168,,Manipulative Kit For Saxon K-3,https://shop.rocksolidinc.com/manipulative-kit-for-saxon-k-3-p7492.aspx?utm_medium=cse&utm_source=shoppingcom,79.95,79.95,,This kit contains the manipulatives you'll need for introducing and reinforcing the math concepts that are taught in the Saxon Mathematics K-3 program. and nbsp; Kit contains- 48 baby bear counters 100 color tiles a complete set of double nine dominoes 2 geoboards with rubber bands 1 hundred number board 100 linking cubes 100 pattern blocks 1 primary balance 2 rulers 2 student clocks 1 set of four tangrams 25 two-color counting discs Packaged in a reusable handy storage box. . . .,http://cdn.nexternal.com/rocksolid/images/Saxon_Manipulative_NWP.jpg,"Math, Saxon Math K   12, Saxon Math: Primary Grades K 3",New,Yes,8,32218,No,"123, 116, 115",1
7493,,,,Monarch Bible,https://shop.rocksolidinc.com/monarch-bible-p7493.aspx?utm_medium=cse&utm_source=shoppingcom,89.96,99.95,," Monarch Bible Monarch Bible offers a complete, online study of the Old and New Testaments. Developing a firm biblical worldview, this Christian homeschool curriculum for grades 3-12 outlines how scriptural concepts apply to all academic areas and explains practical Christian living. Using verses from the King James Version, these Bible lessons cover seven major themes, including theology, the attributes of God, biblical literature, biblical background, Christian growth, . . .",http://cdn.nexternal.com/rocksolid/images/0mon1_w185.png,"Bible  Devotions, Alpha Omega Lifepac  SOS Bible Curriculum",New,Yes,0,32218,No,,1
7495,9780781412995,781412994,,On Guard for Students: A Thinker's Guide to the Christian Faith,https://shop.rocksolidinc.com/on-guard-for-students-a-thinkers-guide-to-the-christian-faith-p7495.aspx?utm_medium=cse&utm_source=shoppingcom,13.97,15.99,,"Written by one of the world's leading Christian apologists, this student edition of the popular book On Guard addresses the toughest questions young people have, such as- Is Jesus the only way to God? How could a good God be in charge of such a messed-up world? Does it really matter if God exists? On Guard Student Edition is full of helpful visuals, thought-provoking reflection questions, and understandable answers to big theological issues. This faith manual helps young readers understand more . . .",http://cdn.nexternal.com/rocksolid/images/On_Guard.jpg,"Bible  Devotions, Bible Curriculum  Helps",New,Yes,1,32218,No,"4195, 7482, 1335",1
7496,9781451669411,,,Hamlet (Folger/SS),https://shop.rocksolidinc.com/hamlet-folgerss-p7496.aspx?utm_medium=cse&utm_source=shoppingcom,8.47,9.95,,"Classic Books - High School ReadingThis edition includes freshly edited text based on the best early printed version of the play, with full explanatory notes, scene-by-scene plot summaries, and a key to famous lines and passages that make the Bard come to life for all readers. This book is on the reading list that is provided in the back of the SAT College and Preparation Course for high schoolers. ISBN and nbsp;9781451669411 ",http://cdn.nexternal.com/rocksolid/images/Hamlet_Folgers.jpg,"Language Arts, Reading, Classic Reading",New,Yes,1,32218,No,"2539, 3518, 2139",1
